,Account,Balance Date,Transaction Value,Balance
3047,11306584,2023-02-01,52.0,574.4
3048,11333185,2023-02-01,,693.23
3049,11346696,2023-02-01,,661.99
3050,11359678,2023-02-01,,837.17
3051,11360263,2023-02-01,100.02,236.81
3052,11368995,2023-02-01,-63.48,502.32
3053,11437275,2023-02-01,,115.34
3054,11438427,2023-02-01,,484.08
3055,11463412,2023-02-01,,342.53
3056,11475827,2023-02-01,48.39,412.27
3057,11522216,2023-02-01,,590.37
3058,11662506,2023-02-01,-167.85,406.04
3059,11694020,2023-02-01,,379.2
3060,11717885,2023-02-01,,6.06
3061,11728970,2023-02-01,,711.65
3062,11736814,2023-02-01,,381.51
3063,11744491,2023-02-01,255.14999999999998,609.97
3064,11764022,2023-02-01,-117.24,169.42000000000002
3065,11778031,2023-02-01,,514.7
3066,11790056,2023-02-01,24.480000000000004,243.85000000000002
3067,11804173,2023-02-01,,353.62
3068,11826060,2023-02-01,,782.13
3069,11831265,2023-02-01,-335.84,253.64
3070,11836917,2023-02-01,-138.19,511.95
3071,11846043,2023-02-01,,915.59
3072,11882775,2023-02-01,-1164.33,-671.1400000000001
3073,11910409,2023-02-01,-80.43,160.79
3074,11928523,2023-02-01,,818.51
3075,12035637,2023-02-01,,461.35
3076,12042151,2023-02-01,,336.44
3077,12088180,2023-02-01,,656.51
3078,12099406,2023-02-01,-94.97,586.14
3079,12111805,2023-02-01,110.9,1001.89
3080,12172627,2023-02-01,,550.41
3081,12185627,2023-02-01,,873.23
3082,12198380,2023-02-01,,445.46
3083,12199229,2023-02-01,,804.0
3084,12233762,2023-02-01,,386.05
3085,12240007,2023-02-01,,894.48
3086,12241820,2023-02-01,,207.29
3087,12388837,2023-02-01,,463.31
3088,12420291,2023-02-01,,578.47
3089,12423613,2023-02-01,,459.18
3090,12440230,2023-02-01,,842.67
3091,12493067,2023-02-01,,404.61
3092,12494185,2023-02-01,,762.16
3093,12499656,2023-02-01,243.93,605.31
3094,12560453,2023-02-01,147.6,232.63
3095,12583269,2023-02-01,,910.46
3096,12666385,2023-02-01,352.59999999999997,1707.22
3097,12680102,2023-02-01,,674.64
3098,12725274,2023-02-01,167.85,194.04
3099,12859818,2023-02-01,89.22,240.28
3100,12899540,2023-02-01,-83.35,873.85
3101,12964138,2023-02-01,46.13,1261.83
3102,12985543,2023-02-01,-140.27,262.67
3103,13058003,2023-02-01,,218.0
3104,13076932,2023-02-01,,419.47
3105,13117442,2023-02-01,,799.69
3106,13167285,2023-02-01,-203.88,396.09000000000003
3107,13176075,2023-02-01,,67.3
3108,13182613,2023-02-01,,384.42
3109,13197335,2023-02-01,184.28,1534.15
3110,13267945,2023-02-01,,299.77
3111,13274987,2023-02-01,-33.51,868.55
3112,13277127,2023-02-01,,793.22
3113,13322659,2023-02-01,-153.9,536.37
3114,13388069,2023-02-01,,13.45
3115,13426667,2023-02-01,,70.47
3116,13459523,2023-02-01,,814.31
3117,13474543,2023-02-01,120.92,559.28
3118,13537427,2023-02-01,52.56,609.54
3119,13551717,2023-02-01,-1361.0,-1334.05
3120,13558846,2023-02-01,-43.730000000000004,1203.5
3121,13563384,2023-02-01,,952.65
3122,13584908,2023-02-01,,162.0
3123,13610259,2023-02-01,,587.73
3124,13687711,2023-02-01,,757.76
3125,13713704,2023-02-01,,1.48
3126,13788234,2023-02-01,,302.78
3127,13945841,2023-02-01,473.7,813.51
3128,13965360,2023-02-01,,299.46
3129,13997603,2023-02-01,,516.79
3130,14000447,2023-02-01,97.79,541.73
3131,14014401,2023-02-01,,554.46
3132,14039438,2023-02-01,,94.52
3133,14045416,2023-02-01,-53.46,212.17
3134,14052052,2023-02-01,,915.74
3135,14086187,2023-02-01,,340.59
3136,14103210,2023-02-01,,369.01
3137,14136082,2023-02-01,82.18,302.02
3138,14144267,2023-02-01,,97.69
3139,14183437,2023-02-01,,779.47
3140,14253152,2023-02-01,,43.85
3141,14337606,2023-02-01,,561.8
3142,14355869,2023-02-01,-1052.6,-723.4399999999998
3143,14397662,2023-02-01,,363.51
3144,14421453,2023-02-01,150.38,964.14
3145,14448009,2023-02-01,-210.36,1604.17
3146,14505806,2023-02-01,974.4,1663.65
3147,14564252,2023-02-01,,263.39
3148,14592080,2023-02-01,,245.22
3149,14594928,2023-02-01,,470.64
3150,14600288,2023-02-01,,622.77
3151,14648004,2023-02-01,14.790000000000006,580.33
3152,14685853,2023-02-01,-142.37,-97.17
3153,14723713,2023-02-01,,378.07
3154,14749214,2023-02-01,,194.54
3155,14780986,2023-02-01,105.85,286.04999999999995
3156,14812157,2023-02-01,645.5,1180.04
3157,14840078,2023-02-01,-118.24,465.92
3158,14866733,2023-02-01,-77.78,171.57
3159,14897645,2023-02-01,113.69,202.69
3160,14907946,2023-02-01,,845.72
3161,15033812,2023-02-01,,504.58
3162,15044055,2023-02-01,,204.3
3163,15052808,2023-02-01,,786.05
3164,15055504,2023-02-01,,339.94
3165,15077298,2023-02-01,-158.57,779.12
3166,15100785,2023-02-01,,934.1
3167,15163829,2023-02-01,,458.6
3168,15258886,2023-02-01,-124.86,564.48
3169,15265650,2023-02-01,146.1,293.82
3170,15265700,2023-02-01,19.88,849.74
3171,15290238,2023-02-01,83.96,177.19
3172,15296624,2023-02-01,-138.91,1266.4
3173,15324178,2023-02-01,,833.62
3174,15334737,2023-02-01,217.35,726.73
3175,15377274,2023-02-01,,902.14
3176,15428008,2023-02-01,,131.02
3177,15468532,2023-02-01,,819.87
3178,15522788,2023-02-01,-101.62,52.63999999999999
3179,15529292,2023-02-01,-117.6,265.35
3180,15563919,2023-02-01,-90.71,401.63
3181,15665459,2023-02-01,,68.94
3182,15668160,2023-02-01,,810.02
3183,15732629,2023-02-01,,975.81
3184,15768459,2023-02-01,,997.4
3185,15779976,2023-02-01,,129.01
3186,15793232,2023-02-01,,45.88
3187,15796180,2023-02-01,,755.58
3188,15801209,2023-02-01,-695.3,-686.4599999999999
3189,15805500,2023-02-01,,230.39
3190,15810455,2023-02-01,,81.69
3191,15826579,2023-02-01,-948.2,-351.43000000000006
3192,15830962,2023-02-01,,570.89
3193,15841031,2023-02-01,,579.98
3194,15899774,2023-02-01,,773.38
3195,15914466,2023-02-01,,436.62
3196,15918861,2023-02-01,,781.97
3197,15922706,2023-02-01,,478.87
3198,15944303,2023-02-01,,977.44
3199,15960008,2023-02-01,,455.42
3200,15980710,2023-02-01,,955.7
3201,16013218,2023-02-01,,322.63
3202,16026987,2023-02-01,,772.57
3203,16030234,2023-02-01,-282.13,-25.839999999999975
3204,16063411,2023-02-01,,896.73
3205,16067516,2023-02-01,,494.33
3206,16087504,2023-02-01,144.25,200.9
3207,16093178,2023-02-01,,96.62
3208,16118153,2023-02-01,,829.58
3209,16124993,2023-02-01,,148.14
3210,16152779,2023-02-01,227.37,488.66
3211,16157014,2023-02-01,99.09,957.82
3212,16181964,2023-02-01,-49.69,929.75
3213,16191280,2023-02-01,,825.86
3214,16223952,2023-02-01,,222.18
3215,16229373,2023-02-01,-96.26,160.63
3216,16270746,2023-02-01,49.84,954.15
3217,16306280,2023-02-01,,921.83
3218,16312979,2023-02-01,,833.92
3219,16334793,2023-02-01,,297.75
3220,16453812,2023-02-01,,356.9
3221,16506904,2023-02-01,-106.68,495.49
3222,16584745,2023-02-01,-136.51,-7.049999999999983
3223,16628269,2023-02-01,,27.11
3224,16633794,2023-02-01,,263.05
3225,16676577,2023-02-01,77.41,484.65
3226,16927652,2023-02-01,-14.22,623.36
3227,16977372,2023-02-01,-181.11,494.39
3228,16984772,2023-02-01,,823.43
3229,17024652,2023-02-01,,918.84
3230,17039422,2023-02-01,,941.44
3231,17051223,2023-02-01,,558.16
3232,17085651,2023-02-01,,945.51
3233,17138963,2023-02-01,-1500.7,-1368.75
3234,17144855,2023-02-01,295.34000000000003,1187.98
3235,17191420,2023-02-01,130.78,848.06
3236,17228160,2023-02-01,-886.51,143.62
3237,17264146,2023-02-01,,345.33
3238,17284705,2023-02-01,-81.56,64.03
3239,17301178,2023-02-01,,311.47
3240,17434670,2023-02-01,,148.92
3241,17469776,2023-02-01,,443.18
3242,17483941,2023-02-01,-225.73000000000002,1212.81
3243,17533114,2023-02-01,,274.53
3244,17534364,2023-02-01,,758.41
3245,17543122,2023-02-01,,681.64
3246,17644586,2023-02-01,-55.49000000000001,482.25999999999993
3247,17648252,2023-02-01,75.90000000000009,872.1400000000001
3248,17669623,2023-02-01,,163.19
3249,17692892,2023-02-01,,457.79
3250,17722231,2023-02-01,-67.01,877.21
3251,17749893,2023-02-01,32.579999999999984,1987.8899999999999
3252,17810734,2023-02-01,,348.22
3253,17840180,2023-02-01,0.96,558.52
3254,17868317,2023-02-01,-172.78,533.8000000000001
3255,17881363,2023-02-01,,415.27
3256,17925406,2023-02-01,,393.37
3257,17933377,2023-02-01,,189.05
3258,17938672,2023-02-01,102.95,1007.94
3259,17939571,2023-02-01,,396.93
3260,17983851,2023-02-01,160.4,1009.64
3261,18046225,2023-02-01,,205.83
3262,18052851,2023-02-01,,672.09
3263,18095448,2023-02-01,,73.28
3264,18133554,2023-02-01,,733.1
3265,18179400,2023-02-01,,768.78
3266,18185362,2023-02-01,,609.36
3267,18198770,2023-02-01,,108.23
3268,18305932,2023-02-01,,834.42
3269,18308848,2023-02-01,,570.65
3270,18346988,2023-02-01,,450.36
3271,18348734,2023-02-01,-147.58,432.3499999999999
3272,18447548,2023-02-01,99.41,673.65
3273,18451683,2023-02-01,,501.75
3274,18517970,2023-02-01,,709.95
3275,18563743,2023-02-01,,649.46
3276,18582171,2023-02-01,,732.99
3277,18584434,2023-02-01,,877.81
3278,18645136,2023-02-01,120.09,674.96
3279,18685463,2023-02-01,,476.02
3280,18718399,2023-02-01,,716.22
3281,18850031,2023-02-01,,191.3
3282,18859451,2023-02-01,,441.04
3283,18899132,2023-02-01,,244.46
3284,18928638,2023-02-01,,150.95
3285,19001745,2023-02-01,,507.55
3286,19094015,2023-02-01,74.43,623.0799999999999
3287,19154395,2023-02-01,630.16,1634.48
3288,19160862,2023-02-01,,211.53
3289,19201987,2023-02-01,,624.55
3290,19216744,2023-02-01,,123.53
3291,19220216,2023-02-01,,628.89
3292,19242274,2023-02-01,9.419999999999987,256.69
3293,19283264,2023-02-01,,301.31
3294,19315124,2023-02-01,,447.16
3295,19317267,2023-02-01,,51.87
3296,19334563,2023-02-01,-774.6,-249.15
3297,19387921,2023-02-01,-86.97,840.31
3298,19429964,2023-02-01,,694.43
3299,19432211,2023-02-01,,24.19
3300,19524427,2023-02-01,,579.16
3301,19530097,2023-02-01,,960.21
3302,19559937,2023-02-01,1413.98,4369.48
3303,19574610,2023-02-01,,104.29
3304,19647966,2023-02-01,,849.89
3305,19686460,2023-02-01,818.4,1235.1
3306,19705767,2023-02-01,,997.48
3307,19789505,2023-02-01,1041.9,1935.8
3308,19836996,2023-02-01,,245.14
3309,19876635,2023-02-01,-182.44,1502.9
3310,19920990,2023-02-01,,70.95
3311,19931073,2023-02-01,,404.96
3312,19956941,2023-02-01,,723.33
3313,19980716,2023-02-01,,432.98
3314,20015298,2023-02-01,158.51,1112.33
3315,20067958,2023-02-01,,38.05
3316,20090784,2023-02-01,,482.62
3317,20117480,2023-02-01,-86.68,-15.710000000000008
3318,20129535,2023-02-01,143.85,590.26
3319,20176338,2023-02-01,-100.02,189.55
3320,20242626,2023-02-01,,701.08
3321,20248053,2023-02-01,,565.28
3322,20263437,2023-02-01,,789.09
3323,20280759,2023-02-01,,838.7
3324,20287993,2023-02-01,,616.17
3325,20316429,2023-02-01,,697.84
3326,20345467,2023-02-01,-72.35,780.15
3327,20369153,2023-02-01,387.9,681.68
3328,20372310,2023-02-01,,366.41
3329,20413037,2023-02-01,,235.79
3330,20425065,2023-02-01,,866.77
3331,20464830,2023-02-01,,181.25
3332,20632572,2023-02-01,,286.44
3333,20704613,2023-02-01,97.11,168.7
3334,20705548,2023-02-01,,184.81
3335,20720894,2023-02-01,,243.42
3336,20838578,2023-02-01,,620.7
3337,20849721,2023-02-01,,740.52
3338,20851460,2023-02-01,,931.67
3339,20878023,2023-02-01,,648.19
3340,20908067,2023-02-01,,607.53
3341,20991411,2023-02-01,,572.64
3342,20992354,2023-02-01,-82.18,5.079999999999998
3343,21001872,2023-02-01,,31.76
3344,21032760,2023-02-01,-637.1,-95.76999999999998
3345,21047777,2023-02-01,,699.12
3346,21142911,2023-02-01,-103.99,610.9
3347,21293955,2023-02-01,,232.88
3348,21314767,2023-02-01,-164.29000000000002,678.73
3349,21368735,2023-02-01,-145.77,136.1
3350,21392412,2023-02-01,,708.46
3351,21464772,2023-02-01,,719.8
3352,21475060,2023-02-01,,354.98
3353,21515934,2023-02-01,-126.75,416.63
3354,21550631,2023-02-01,,84.96
3355,21558805,2023-02-01,,586.63
3356,21601747,2023-02-01,-58.18,352.44
3357,21618665,2023-02-01,-223.94,67.64999999999998
3358,21646418,2023-02-01,,909.55
3359,21655728,2023-02-01,,761.31
3360,21675999,2023-02-01,109.32,1002.59
3361,21694967,2023-02-01,,90.13
3362,21705004,2023-02-01,,496.88
3363,21711501,2023-02-01,126.36,252.99
3364,21716351,2023-02-01,,800.95
3365,21719977,2023-02-01,,758.81
3366,21728352,2023-02-01,,733.87
3367,21749252,2023-02-01,50.95,697.22
3368,21750371,2023-02-01,,329.19
3369,21816770,2023-02-01,,693.8
3370,21844169,2023-02-01,-3.04,460.47
3371,21844651,2023-02-01,,525.16
3372,21881168,2023-02-01,,950.62
3373,21898016,2023-02-01,,117.42
3374,21918195,2023-02-01,,510.33
3375,21966927,2023-02-01,,511.1
3376,22027757,2023-02-01,-337.34000000000003,836.7800000000001
3377,22035411,2023-02-01,,9.55
3378,22054113,2023-02-01,33.36,398.02
3379,22063978,2023-02-01,-894.0899999999999,-24.859999999999957
3380,22099256,2023-02-01,,523.78
3381,22137086,2023-02-01,,410.35
3382,22268314,2023-02-01,-160.38,-7.329999999999984
3383,22292682,2023-02-01,-130.44,743.8800000000001
3384,22298371,2023-02-01,-107.18,783.98
3385,22341160,2023-02-01,,61.07
3386,22374612,2023-02-01,,554.31
3387,22391508,2023-02-01,12.31,103.63
3388,22393008,2023-02-01,,753.5
3389,22403299,2023-02-01,,702.95
3390,22404690,2023-02-01,,726.06
3391,22412680,2023-02-01,,637.99
3392,22483300,2023-02-01,,763.23
3393,22683382,2023-02-01,-92.35,894.78
3394,22696687,2023-02-01,,133.52
3395,22730750,2023-02-01,33.48,1000.71
3396,22799719,2023-02-01,,481.26
3397,22830156,2023-02-01,,596.06
3398,22833010,2023-02-01,-58.0,587.79
3399,22846221,2023-02-01,-179.6,688.6
3400,22884864,2023-02-01,,521.87
3401,22888798,2023-02-01,,326.4
3402,22951653,2023-02-01,17.61,432.25
3403,23030554,2023-02-01,,196.97
3404,23032852,2023-02-01,,475.21
3405,23045208,2023-02-01,,359.49
3406,23093541,2023-02-01,,326.05
3407,23124345,2023-02-01,,595.61
3408,23141588,2023-02-01,,281.28
3409,23231848,2023-02-01,,27.12
3410,23269253,2023-02-01,899.8,1224.36
3411,23271383,2023-02-01,,633.3
3412,23289647,2023-02-01,,522.8
3413,23295106,2023-02-01,89.15,429.31000000000006
3414,23310842,2023-02-01,,78.85
3415,23321929,2023-02-01,,408.3
3416,23325248,2023-02-01,,49.31
3417,23333877,2023-02-01,-123.23,525.23
3418,23369902,2023-02-01,129.91,846.6999999999999
3419,23415061,2023-02-01,-102.1,-30.89999999999999
3420,23445508,2023-02-01,,373.43
3421,23479459,2023-02-01,,176.23
3422,23490922,2023-02-01,,934.35
3423,23498368,2023-02-01,101.12,576.05
3424,23501735,2023-02-01,,562.17
3425,23580422,2023-02-01,,716.05
3426,23698615,2023-02-01,,316.68
3427,23736501,2023-02-01,,831.27
3428,23775829,2023-02-01,,771.57
3429,23815822,2023-02-01,,835.0
3430,23865100,2023-02-01,,201.44
3431,23920423,2023-02-01,,221.15
3432,23931414,2023-02-01,,126.7
3433,23932793,2023-02-01,,962.8
3434,23935849,2023-02-01,,888.11
3435,23942646,2023-02-01,82.42,600.3499999999999
3436,23959928,2023-02-01,,878.83
3437,23962863,2023-02-01,-599.8,-292.73
3438,23971753,2023-02-01,,170.77
3439,24010877,2023-02-01,107.29,760.24
3440,24051672,2023-02-01,,429.37
3441,24076677,2023-02-01,,494.74
3442,24085667,2023-02-01,78.1,327.2
3443,24113784,2023-02-01,,47.67
3444,24122572,2023-02-01,,924.02
3445,24123707,2023-02-01,,327.69
3446,24125563,2023-02-01,98.33,1006.61
3447,24149353,2023-02-01,,487.27
3448,24150990,2023-02-01,,365.31
3449,24178466,2023-02-01,,330.91
3450,24184530,2023-02-01,,37.87
3451,24198488,2023-02-01,,578.35
3452,24250015,2023-02-01,132.46,725.0500000000001
3453,24285988,2023-02-01,,783.9
3454,24298516,2023-02-01,-74.43,694.26
3455,24299977,2023-02-01,-383.45,158.87000000000003
3456,24308337,2023-02-01,,764.57
3457,24370240,2023-02-01,-45.7,562.9399999999999
3458,24382889,2023-02-01,,14.23
3459,24406166,2023-02-01,,746.97
3460,24434457,2023-02-01,,385.3
3461,24462859,2023-02-01,,646.0
3462,24510213,2023-02-01,,142.59
3463,24513968,2023-02-01,1277.2,1583.5500000000002
3464,24516638,2023-02-01,,426.16
3465,24519138,2023-02-01,-123.96,-65.81
3466,24529850,2023-02-01,,800.79
3467,24531428,2023-02-01,,565.21
3468,24533829,2023-02-01,118.62,309.42
3469,24533935,2023-02-01,,808.99
3470,24539679,2023-02-01,,768.68
3471,24577383,2023-02-01,,911.96
3472,24638469,2023-02-01,-209.89,758.38
3473,24669065,2023-02-01,,574.3
3474,24715803,2023-02-01,,684.75
3475,24725325,2023-02-01,,567.17
3476,24796881,2023-02-01,,943.93
3477,24826358,2023-02-01,,923.46
3478,24849103,2023-02-01,-83.41,297.95000000000005
3479,24859951,2023-02-01,,950.69
3480,24860683,2023-02-01,-114.22,868.75
3481,24976861,2023-02-01,91.95,1074.48
3482,24999129,2023-02-01,,750.61
3483,25004339,2023-02-01,,120.44
3484,25006771,2023-02-01,2077.2400000000002,8076.950000000001
3485,25033680,2023-02-01,-615.8,23.670000000000076
3486,25099734,2023-02-01,,872.31
3487,25110012,2023-02-01,103.35,403.38
3488,25133996,2023-02-01,,419.22
3489,25146667,2023-02-01,-830.7,-296.59000000000003
3490,25240031,2023-02-01,,520.29
3491,25269707,2023-02-01,,770.38
3492,25281513,2023-02-01,,618.78
3493,25310962,2023-02-01,98.74,475.64
3494,25318205,2023-02-01,,582.9
3495,25406407,2023-02-01,56.06,450.11
3496,25412464,2023-02-01,,203.46
3497,25439304,2023-02-01,-126.4,763.6800000000001
3498,25504032,2023-02-01,,838.81
3499,25510430,2023-02-01,,110.66
3500,25522226,2023-02-01,,428.21
3501,25584693,2023-02-01,,793.42
3502,25596483,2023-02-01,,595.87
3503,25628234,2023-02-01,,808.37
3504,25636885,2023-02-01,,755.58
3505,25677428,2023-02-01,,307.44
3506,25678043,2023-02-01,,49.06
3507,25698177,2023-02-01,,923.38
3508,25710768,2023-02-01,,968.16
3509,25737886,2023-02-01,,410.76
3510,25746852,2023-02-01,-86.44,234.26
3511,25768265,2023-02-01,,702.22
3512,25779398,2023-02-01,,967.13
3513,25787771,2023-02-01,,494.02
3514,25807378,2023-02-01,,25.32
3515,25893329,2023-02-01,,211.58
3516,25931435,2023-02-01,-69.52,57.56
3517,25939481,2023-02-01,106.3,608.89
3518,25941557,2023-02-01,-880.27,370.5400000000001
3519,26008806,2023-02-01,,553.23
3520,26023976,2023-02-01,,681.17
3521,26070761,2023-02-01,,641.67
3522,26087369,2023-02-01,-47.33,605.87
3523,26101648,2023-02-01,,9.84
3524,26102798,2023-02-01,,104.08
3525,26109213,2023-02-01,,698.97
3526,26115121,2023-02-01,,466.67
3527,26118463,2023-02-01,127.46,1108.46
3528,26248782,2023-02-01,,70.58
3529,26375186,2023-02-01,,804.02
3530,26432558,2023-02-01,212.63,2726.38
3531,26506201,2023-02-01,,592.7
3532,26522255,2023-02-01,,283.67
3533,26528251,2023-02-01,,539.97
3534,26632358,2023-02-01,363.02,1314.4899999999998
3535,26643616,2023-02-01,-46.92999999999999,564.0600000000001
3536,26669001,2023-02-01,,70.04
3537,26675311,2023-02-01,,989.13
3538,26751921,2023-02-01,,800.07
3539,26791907,2023-02-01,-126.46,139.81
3540,26793058,2023-02-01,,384.98
3541,26863880,2023-02-01,,818.47
3542,26874415,2023-02-01,,19.62
3543,26884718,2023-02-01,114.47,688.12
3544,26888158,2023-02-01,,473.02
3545,26893181,2023-02-01,-118.42000000000002,2921.29
3546,26906533,2023-02-01,,312.58
3547,26907311,2023-02-01,,842.69
3548,26953669,2023-02-01,81.22,894.4300000000001
3549,26958171,2023-02-01,,837.04
3550,26964507,2023-02-01,,358.72
3551,26979446,2023-02-01,18.27,167.92000000000002
3552,26985042,2023-02-01,,248.7
3553,27010847,2023-02-01,-249.75,22.29000000000002
3554,27108454,2023-02-01,,423.96
3555,27117946,2023-02-01,,342.03
3556,27170424,2023-02-01,,211.66
3557,27193025,2023-02-01,54.7,242.27
3558,27193470,2023-02-01,,479.57
3559,27203821,2023-02-01,,256.57
3560,27264533,2023-02-01,,254.28
3561,27305999,2023-02-01,,17.22
3562,27334998,2023-02-01,,817.28
3563,27356852,2023-02-01,289.53999999999996,1279.94
3564,27357010,2023-02-01,,579.29
3565,27382109,2023-02-01,63.48,238.43
3566,27388260,2023-02-01,,39.64
3567,27389680,2023-02-01,,815.68
3568,27415805,2023-02-01,,902.28
3569,27430568,2023-02-01,-286.57,514.21
3570,27580272,2023-02-01,,352.81
3571,27582893,2023-02-01,,639.21
3572,27585212,2023-02-01,,150.57
3573,27589482,2023-02-01,129.54,623.5699999999999
3574,27596004,2023-02-01,1198.37,4866.93
3575,27600956,2023-02-01,,84.39
3576,27625709,2023-02-01,-77.61,538.84
3577,27628187,2023-02-01,,344.63
3578,27713909,2023-02-01,,199.77
3579,27806002,2023-02-01,,565.08
3580,27821800,2023-02-01,,322.23
3581,27845045,2023-02-01,80.9,217.81
3582,27870202,2023-02-01,,286.17
3583,27985160,2023-02-01,,446.21
3584,28053942,2023-02-01,-1821.2,-1750.26
3585,28063272,2023-02-01,,252.41
3586,28142099,2023-02-01,,420.86
3587,28222331,2023-02-01,242.86,658.44
3588,28240243,2023-02-01,-122.07,728.6300000000001
3589,28247818,2023-02-01,75.52,225.76
3590,28251857,2023-02-01,85.99,517.59
3591,28254911,2023-02-01,,697.78
3592,28362321,2023-02-01,,849.34
3593,28380949,2023-02-01,-131.58,805.66
3594,28429440,2023-02-01,-57.95,480.2
3595,28548067,2023-02-01,,499.29
3596,28553155,2023-02-01,-131.36,15.72999999999999
3597,28572979,2023-02-01,,156.38
3598,28595197,2023-02-01,,897.68
3599,28606808,2023-02-01,,1.71
3600,28629966,2023-02-01,,60.86
3601,28640713,2023-02-01,-53.43,150.9
3602,28652960,2023-02-01,,140.6
3603,28659160,2023-02-01,-172.77,-57.170000000000016
3604,28680375,2023-02-01,,337.2
3605,28696496,2023-02-01,,150.57
3606,28738041,2023-02-01,,907.31
3607,28743137,2023-02-01,,781.13
3608,28745450,2023-02-01,163.82,321.2
3609,28754062,2023-02-01,,16.41
3610,28781155,2023-02-01,,555.55
3611,28811285,2023-02-01,,813.63
3612,28819175,2023-02-01,-44.29,370.19
3613,28822117,2023-02-01,-98.74,106.05
3614,28909144,2023-02-01,,263.97
3615,28911002,2023-02-01,1139.7,1997.76
3616,28969443,2023-02-01,,12.77
3617,28976546,2023-02-01,-128.83,325.42
3618,29000698,2023-02-01,,954.02
3619,29017229,2023-02-01,,950.07
3620,29039134,2023-02-01,,218.26
3621,29043142,2023-02-01,,210.89
3622,29052260,2023-02-01,,639.05
3623,29061354,2023-02-01,,180.47
3624,29074095,2023-02-01,86.91,599.29
3625,29222005,2023-02-01,,0.34
3626,29238925,2023-02-01,,574.82
3627,29288598,2023-02-01,,386.76
3628,29303323,2023-02-01,,525.6
3629,29358670,2023-02-01,92.86,967.8
3630,29422349,2023-02-01,,623.61
3631,29464742,2023-02-01,,557.11
3632,29473763,2023-02-01,,724.82
3633,29489865,2023-02-01,,854.53
3634,29523226,2023-02-01,102.6,910.16
3635,29527534,2023-02-01,,355.57
3636,29608056,2023-02-01,,248.43
3637,29631870,2023-02-01,,694.99
3638,29638033,2023-02-01,-1905.12,-958.7399999999998
3639,29639626,2023-02-01,,985.7
3640,29705419,2023-02-01,,799.07
3641,29878790,2023-02-01,,360.74
3642,29887258,2023-02-01,,392.91
3643,29920698,2023-02-01,,922.07
3644,29958061,2023-02-01,93.28,110.71
3645,30030650,2023-02-01,,414.27
3646,30058030,2023-02-01,,39.21
3647,30093672,2023-02-01,,939.77
3648,30110747,2023-02-01,98.39,1048.15
3649,30112323,2023-02-01,126.28,1923.7400000000002
3650,30196319,2023-02-01,-32.39,689.01
3651,30227774,2023-02-01,-99.3,447.55
3652,30235398,2023-02-01,,973.95
3653,30237685,2023-02-01,,751.93
3654,30279114,2023-02-01,144.31,1095.44
3655,30312615,2023-02-01,,659.36
3656,30324819,2023-02-01,,823.45
3657,30340808,2023-02-01,,895.41
3658,30372316,2023-02-01,,189.39
3659,30374840,2023-02-01,,564.42
3660,30396291,2023-02-01,,803.37
3661,30409599,2023-02-01,,117.47
3662,30428666,2023-02-01,,393.33
3663,30484027,2023-02-01,127.65,400.36
3664,30511779,2023-02-01,,772.02
3665,30518350,2023-02-01,,490.85
3666,30557885,2023-02-01,,615.82
3667,30565855,2023-02-01,,982.05
3668,30623117,2023-02-01,,266.92
3669,30647433,2023-02-01,,632.2
3670,30657838,2023-02-01,2147.3500000000004,5324.290000000001
3671,30671754,2023-02-01,,621.9
3672,30672740,2023-02-01,,355.33
3673,30688447,2023-02-01,,555.31
3674,30718836,2023-02-01,109.98999999999998,1018.4399999999999
3675,30723991,2023-02-01,,310.02
3676,30758515,2023-02-01,102.39,138.13
3677,30760024,2023-02-01,,766.43
3678,30791105,2023-02-01,,272.5
3679,30929422,2023-02-01,-280.57,-78.44
3680,30970897,2023-02-01,-141.6,-84.42999999999999
3681,30977834,2023-02-01,,203.99
3682,30979429,2023-02-01,-70.34,343.76
3683,30990911,2023-02-01,,997.59
3684,31026801,2023-02-01,52.99,138.35
3685,31131351,2023-02-01,,278.94
3686,31150830,2023-02-01,-161.85,-125.69
3687,31158381,2023-02-01,363.12,1616.98
3688,31183587,2023-02-01,,725.0
3689,31187024,2023-02-01,,950.41
3690,31263913,2023-02-01,-48.78,218.72
3691,31319183,2023-02-01,,407.92
3692,31335654,2023-02-01,,217.33
3693,31367758,2023-02-01,89.01,625.17
3694,31392168,2023-02-01,,615.42
3695,31525756,2023-02-01,81.02,444.7
3696,31537778,2023-02-01,-36.43,298.76
3697,31541158,2023-02-01,,215.94
3698,31557275,2023-02-01,,362.05
3699,31589468,2023-02-01,-885.27,463.5400000000002
3700,31594938,2023-02-01,,486.88
3701,31595213,2023-02-01,,418.35
3702,31661113,2023-02-01,,309.32
3703,31670977,2023-02-01,,385.42
3704,31680976,2023-02-01,-82.09,245.7
3705,31689747,2023-02-01,104.57,1011.78
3706,31693244,2023-02-01,,311.41
3707,31759645,2023-02-01,162.02,205.94
3708,31770323,2023-02-01,,666.66
3709,31774984,2023-02-01,127.57,1092.14
3710,31826534,2023-02-01,,541.64
3711,31830289,2023-02-01,44.29,860.8399999999999
3712,31873155,2023-02-01,,351.03
3713,31957459,2023-02-01,98.52,857.21
3714,31978646,2023-02-01,,393.51
3715,32019304,2023-02-01,-43.610000000000014,2036.1599999999999
3716,32084810,2023-02-01,,610.7
3717,32092491,2023-02-01,126.01,177.83
3718,32109414,2023-02-01,116.27,1083.58
3719,32131123,2023-02-01,,758.69
